"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"USW00014764","43.64222","-70.30444","13.7","2014-04-18","34","42","24"
"USW00014764","43.64222","-70.30444","13.7","2014-04-19","42","58","31"
"USW00014764","43.64222","-70.30444","13.7","2014-04-20","41","50","28"
"USW00014764","43.64222","-70.30444","13.7","2014-04-21","44","55","34"
"USW00014764","43.64222","-70.30444","13.7","2014-04-22","49","60","39"
"USW00014764","43.64222","-70.30444","13.7","2014-04-23","50","59","44"
"USW00014764","43.64222","-70.30444","13.7","2014-04-24","47","55","40"
"USW00014764","43.64222","-70.30444","13.7","2014-04-25","49","60","38"
"USW00014764","43.64222","-70.30444","13.7","2014-04-26","44","48","39"
"USW00014764","43.64222","-70.30444","13.7","2014-04-27","43","53","39"
"USW00014764","43.64222","-70.30444","13.7","2014-04-28","47","57","40"
"USW00014764","43.64222","-70.30444","13.7","2014-04-29","45","49","40"
"USW00014764","43.64222","-70.30444","13.7","2014-04-30","41","44","39"
"USW00014764","43.64222","-70.30444","13.7","2014-05-01","45","57","40"
"USW00014764","43.64222","-70.30444","13.7","2014-05-02","54","66","45"
"USW00014764","43.64222","-70.30444","13.7","2014-05-03","54","65","40"
"USW00014764","43.64222","-70.30444","13.7","2014-05-04","51","61","44"
"USW00014764","43.64222","-70.30444","13.7","2014-05-05","52","63","40"
"USW00014764","43.64222","-70.30444","13.7","2014-05-06","51","62","40"
"USW00014764","43.64222","-70.30444","13.7","2014-05-07","51","65","37"
"USW00014764","43.64222","-70.30444","13.7","2014-05-08","53","68","40"
"USW00014764","43.64222","-70.30444","13.7","2014-05-09","49","54","46"
"USW00014764","43.64222","-70.30444","13.7","2014-05-10","56","74","48"
"USW00014764","43.64222","-70.30444","13.7","2014-05-11","68","76","52"
"USW00014764","43.64222","-70.30444","13.7","2014-05-12","65","81","48"
"USW00014764","43.64222","-70.30444","13.7","2014-05-13","51","53","43"
"USW00014764","43.64222","-70.30444","13.7","2014-05-14","48","55","45"
"USW00014764","43.64222","-70.30444","13.7","2014-05-15","55","67","48"
"USW00014764","43.64222","-70.30444","13.7","2014-05-16","58","66","54"
"USW00014764","43.64222","-70.30444","13.7","2014-05-17","58","68","49"
"USW00014764","43.64222","-70.30444","13.7","2014-05-18","56","69","49"
"USW00014764","43.64222","-70.30444","13.7","2014-05-19","54","63","45"
"USW00014764","43.64222","-70.30444","13.7","2014-05-20","57","69","46"
"USW00014764","43.64222","-70.30444","13.7","2014-05-21","59","66","49"
"USW00014764","43.64222","-70.30444","13.7","2014-05-22","51","60","47"
"USW00014764","43.64222","-70.30444","13.7","2014-05-23","51","53","50"
"USW00014764","43.64222","-70.30444","13.7","2014-05-24","53","63","50"
"USW00014764","43.64222","-70.30444","13.7","2014-05-25","54","63","50"
"USW00014764","43.64222","-70.30444","13.7","2014-05-26","61","77","51"
"USW00014764","43.64222","-70.30444","13.7","2014-05-27","55","63","46"
"USW00014764","43.64222","-70.30444","13.7","2014-05-28","47","52","39"
"USW00014764","43.64222","-70.30444","13.7","2014-05-29","50","62","39"
"USW00014764","43.64222","-70.30444","13.7","2014-05-30","51","64","41"
"USW00014764","43.64222","-70.30444","13.7","2014-05-31","53","60","45"
"USW00014764","43.64222","-70.30444","13.7","2014-06-01","57","70","45"
"USW00014764","43.64222","-70.30444","13.7","2014-06-02","61","74","46"
"USW00014764","43.64222","-70.30444","13.7","2014-06-03","61","69","50"
"USW00014764","43.64222","-70.30444","13.7","2014-06-04","53","54","50"
"USW00014764","43.64222","-70.30444","13.7","2014-06-05","55","62","53"
"USW00014764","43.64222","-70.30444","13.7","2014-06-06","63","75","51"
"USW00014764","43.64222","-70.30444","13.7","2014-06-07","69","83","55"
"USW00014764","43.64222","-70.30444","13.7","2014-06-08","72","82","60"
"USW00014764","43.64222","-70.30444","13.7","2014-06-09","70","84","58"
"USW00014764","43.64222","-70.30444","13.7","2014-06-10","68","73","55"
"USW00014764","43.64222","-70.30444","13.7","2014-06-11","61","69","49"
"USW00014764","43.64222","-70.30444","13.7","2014-06-12","60","64","56"
"USW00014764","43.64222","-70.30444","13.7","2014-06-13","56","58","55"
"USW00014764","43.64222","-70.30444","13.7","2014-06-14","62","75","56"
"USW00014764","43.64222","-70.30444","13.7","2014-06-15","66","76","56"
"USW00014764","43.64222","-70.30444","13.7","2014-06-16","65","76","52"
"USW00014764","43.64222","-70.30444","13.7","2014-06-17","66","76","55"
"USW00014764","43.64222","-70.30444","13.7","2014-06-18","72","82","63"
"USW00014764","43.64222","-70.30444","13.7","2014-06-19","72","81","55"
"USW00014764","43.64222","-70.30444","13.7","2014-06-20","63","71","51"
"USW00014764","43.64222","-70.30444","13.7","2014-06-21","60","72","47"
"USW00014764","43.64222","-70.30444","13.7","2014-06-22","62","72","49"
"USW00014764","43.64222","-70.30444","13.7","2014-06-23","63","74","50"
"USW00014764","43.64222","-70.30444","13.7","2014-06-24","64","72","60"
"USW00014764","43.64222","-70.30444","13.7","2014-06-25","69","82","62"
"USW00014764","43.64222","-70.30444","13.7","2014-06-26","65","70","58"
"USW00014764","43.64222","-70.30444","13.7","2014-06-27","66","78","53"
"USW00014764","43.64222","-70.30444","13.7","2014-06-28","68","85","52"
"USW00014764","43.64222","-70.30444","13.7","2014-06-29","71","83","57"
"USW00014764","43.64222","-70.30444","13.7","2014-06-30","72","84","62"
"USW00014764","43.64222","-70.30444","13.7","2014-07-01","76","83","68"
"USW00014764","43.64222","-70.30444","13.7","2014-07-02","75","84","67"
"USW00014764","43.64222","-70.30444","13.7","2014-07-03","71","79","65"
"USW00014764","43.64222","-70.30444","13.7","2014-07-04","69","73","63"
"USW00014764","43.64222","-70.30444","13.7","2014-07-05","66","77","59"
"USW00014764","43.64222","-70.30444","13.7","2014-07-06","74","85","67"
"USW00014764","43.64222","-70.30444","13.7","2014-07-07","73","80","63"
"USW00014764","43.64222","-70.30444","13.7","2014-07-08","75","83","68"
"USW00014764","43.64222","-70.30444","13.7","2014-07-09","74","85","64"
"USW00014764","43.64222","-70.30444","13.7","2014-07-10","72","80","63"
"USW00014764","43.64222","-70.30444","13.7","2014-07-11","68","76","57"
"USW00014764","43.64222","-70.30444","13.7","2014-07-12","67","77","56"
"USW00014764","43.64222","-70.30444","13.7","2014-07-13","69","77","62"
"USW00014764","43.64222","-70.30444","13.7","2014-07-14","73","84","64"
"USW00014764","43.64222","-70.30444","13.7","2014-07-15","72","80","67"
"USW00014764","43.64222","-70.30444","13.7","2014-07-16","68","72","64"
"USW00014764","43.64222","-70.30444","13.7","2014-07-17","69","77","61"
"USW00014764","43.64222","-70.30444","13.7","2014-07-18","67","79","55"
"USW00014764","43.64222","-70.30444","13.7","2014-07-19","67","77","56"
"USW00014764","43.64222","-70.30444","13.7","2014-07-20","67","73","56"
"USW00014764","43.64222","-70.30444","13.7","2014-07-21","65","76","54"
"USW00014764","43.64222","-70.30444","13.7","2014-07-22","69","82","59"
"USW00014764","43.64222","-70.30444","13.7","2014-07-23","77","87","70"
"USW00014764","43.64222","-70.30444","13.7","2014-07-24","71","75","59"
"USW00014764","43.64222","-70.30444","13.7","2014-07-25","67","80","55"
"USW00014764","43.64222","-70.30444","13.7","2014-07-26","70","80","57"
"USW00014764","43.64222","-70.30444","13.7","2014-07-27","67","73","60"
"USW00014764","43.64222","-70.30444","13.7","2014-07-28","67","73","64"
"USW00014764","43.64222","-70.30444","13.7","2014-07-29","67","75","58"
"USW00014764","43.64222","-70.30444","13.7","2014-07-30","65","74","59"
"USW00014764","43.64222","-70.30444","13.7","2014-07-31","65","73","59"
"USW00014764","43.64222","-70.30444","13.7","2014-08-01","69","78","61"
"USW00014764","43.64222","-70.30444","13.7","2014-08-02","69","76","59"
"USW00014764","43.64222","-70.30444","13.7","2014-08-03","64","72","56"
"USW00014764","43.64222","-70.30444","13.7","2014-08-04","66","76","58"
"USW00014764","43.64222","-70.30444","13.7","2014-08-05","70","81","61"
"USW00014764","43.64222","-70.30444","13.7","2014-08-06","70","80","61"
"USW00014764","43.64222","-70.30444","13.7","2014-08-07","64","75","57"
"USW00014764","43.64222","-70.30444","13.7","2014-08-08","67","81","55"
"USW00014764","43.64222","-70.30444","13.7","2014-08-09","69","81","59"
"USW00014764","43.64222","-70.30444","13.7","2014-08-10","69","79","59"
"USW00014764","43.64222","-70.30444","13.7","2014-08-11","69","81","57"
"USW00014764","43.64222","-70.30444","13.7","2014-08-12","66","73","62"
"USW00014764","43.64222","-70.30444","13.7","2014-08-13","66","68","61"
"USW00014764","43.64222","-70.30444","13.7","2014-08-14","67","75","57"
"USW00014764","43.64222","-70.30444","13.7","2014-08-15","61","70","52"
"USW00014764","43.64222","-70.30444","13.7","2014-08-16","64","74","55"
"USW00014764","43.64222","-70.30444","13.7","2014-08-17","67","75","57"
"USW00014764","43.64222","-70.30444","13.7","2014-08-18","65","74","55"
"USW00014764","43.64222","-70.30444","13.7","2014-08-19","62","73","49"
"USW00014764","43.64222","-70.30444","13.7","2014-08-20","65","77","52"
"USW00014764","43.64222","-70.30444","13.7","2014-08-21","63","72","54"
"USW00014764","43.64222","-70.30444","13.7","2014-08-22","63","68","56"
"USW00014764","43.64222","-70.30444","13.7","2014-08-23","63","71","55"
"USW00014764","43.64222","-70.30444","13.7","2014-08-24","66","81","53"
"USW00014764","43.64222","-70.30444","13.7","2014-08-25","72","85","62"
"USW00014764","43.64222","-70.30444","13.7","2014-08-26","70","81","59"
"USW00014764","43.64222","-70.30444","13.7","2014-08-27","75","88","66"
"USW00014764","43.64222","-70.30444","13.7","2014-08-28","72","78","56"
"USW00014764","43.64222","-70.30444","13.7","2014-08-29","62","70","52"
"USW00014764","43.64222","-70.30444","13.7","2014-08-30","61","70","51"
"USW00014764","43.64222","-70.30444","13.7","2014-08-31","70","85","62"
"USW00014764","43.64222","-70.30444","13.7","2014-09-01","73","83","65"
"USW00014764","43.64222","-70.30444","13.7","2014-09-02","69","79","62"
"USW00014764","43.64222","-70.30444","13.7","2014-09-03","74","82","60"
"USW00014764","43.64222","-70.30444","13.7","2014-09-04","67","78","56"
"USW00014764","43.64222","-70.30444","13.7","2014-09-05","71","83","60"
"USW00014764","43.64222","-70.30444","13.7","2014-09-06","76","87","65"
"USW00014764","43.64222","-70.30444","13.7","2014-09-07","67","75","56"
"USW00014764","43.64222","-70.30444","13.7","2014-09-08","60","69","50"
"USW00014764","43.64222","-70.30444","13.7","2014-09-09","57","64","49"
"USW00014764","43.64222","-70.30444","13.7","2014-09-10","60","67","55"
"USW00014764","43.64222","-70.30444","13.7","2014-09-11","62","68","58"
"USW00014764","43.64222","-70.30444","13.7","2014-09-12","61","67","47"
"USW00014764","43.64222","-70.30444","13.7","2014-09-13","52","61","43"
"USW00014764","43.64222","-70.30444","13.7","2014-09-14","56","64","45"
"USW00014764","43.64222","-70.30444","13.7","2014-09-15","52","64","41"
"USW00014764","43.64222","-70.30444","13.7","2014-09-16","55","61","46"
"USW00014764","43.64222","-70.30444","13.7","2014-09-17","55","66","43"
"USW00014764","43.64222","-70.30444","13.7","2014-09-18","57","71","43"
"USW00014764","43.64222","-70.30444","13.7","2014-09-19","48","57","36"
"USW00014764","43.64222","-70.30444","13.7","2014-09-20","49","64","36"
"USW00014764","43.64222","-70.30444","13.7","2014-09-21","62","70","53"
"USW00014764","43.64222","-70.30444","13.7","2014-09-22","64","72","48"
"USW00014764","43.64222","-70.30444","13.7","2014-09-23","54","69","41"
"USW00014764","43.64222","-70.30444","13.7","2014-09-24","53","60","42"
"USW00014764","43.64222","-70.30444","13.7","2014-09-25","52","64","42"
"USW00014764","43.64222","-70.30444","13.7","2014-09-26","57","73","43"
"USW00014764","43.64222","-70.30444","13.7","2014-09-27","64","84","50"
"USW00014764","43.64222","-70.30444","13.7","2014-09-28","64","80","52"
"USW00014764","43.64222","-70.30444","13.7","2014-09-29","61","70","55"
"USW00014764","43.64222","-70.30444","13.7","2014-09-30","56","60","52"
"USW00014764","43.64222","-70.30444","13.7","2014-10-01","57","60","55"
"USW00014764","43.64222","-70.30444","13.7","2014-10-02","56","62","45"
"USW00014764","43.64222","-70.30444","13.7","2014-10-03","52","62","42"
"USW00014764","43.64222","-70.30444","13.7","2014-10-04","57","63","55"
"USW00014764","43.64222","-70.30444","13.7","2014-10-05","61","66","45"
"USW00014764","43.64222","-70.30444","13.7","2014-10-06","52","64","39"
"USW00014764","43.64222","-70.30444","13.7","2014-10-07","61","67","56"
"USW00014764","43.64222","-70.30444","13.7","2014-10-08","65","75","57"
"USW00014764","43.64222","-70.30444","13.7","2014-10-09","57","64","46"
"USW00014764","43.64222","-70.30444","13.7","2014-10-10","53","64","41"
"USW00014764","43.64222","-70.30444","13.7","2014-10-11","47","57","39"
"USW00014764","43.64222","-70.30444","13.7","2014-10-12","49","63","36"
"USW00014764","43.64222","-70.30444","13.7","2014-10-13","51","65","35"
"USW00014764","43.64222","-70.30444","13.7","2014-10-14","63","72","55"
"USW00014764","43.64222","-70.30444","13.7","2014-10-15","67","76","62"
"USW00014764","43.64222","-70.30444","13.7","2014-10-16","66","71","63"
"USW00014764","43.64222","-70.30444","13.7","2014-10-17","65","73","59"
"USW00014764","43.64222","-70.30444","13.7","2014-10-18","61","70","51"
"USW00014764","43.64222","-70.30444","13.7","2014-10-19","52","57","44"
"USW00014764","43.64222","-70.30444","13.7","2014-10-20","46","56","35"
"USW00014764","43.64222","-70.30444","13.7","2014-10-21","50","55","45"
"USW00014764","43.64222","-70.30444","13.7","2014-10-22","50","51","48"
"USW00014764","43.64222","-70.30444","13.7","2014-10-23","51","53","48"
"USW00014764","43.64222","-70.30444","13.7","2014-10-24","51","54","48"
"USW00014764","43.64222","-70.30444","13.7","2014-10-25","53","66","42"
"USW00014764","43.64222","-70.30444","13.7","2014-10-26","53","63","42"
"USW00014764","43.64222","-70.30444","13.7","2014-10-27","50","61","42"
"USW00014764","43.64222","-70.30444","13.7","2014-10-28","49","57","45"
"USW00014764","43.64222","-70.30444","13.7","2014-10-29","55","63","48"
"USW00014764","43.64222","-70.30444","13.7","2014-10-30","50","59","36"
"USW00014764","43.64222","-70.30444","13.7","2014-10-31","44","53","34"
"USW00014764","43.64222","-70.30444","13.7","2014-11-01","42","44","39"
"USW00014764","43.64222","-70.30444","13.7","2014-11-02","38","41","35"
"USW00014764","43.64222","-70.30444","13.7","2014-11-03","41","53","32"
"USW00014764","43.64222","-70.30444","13.7","2014-11-04","42","53","29"
"USW00014764","43.64222","-70.30444","13.7","2014-11-05","52","66","41"
"USW00014764","43.64222","-70.30444","13.7","2014-11-06","46","51","40"
"USW00014764","43.64222","-70.30444","13.7","2014-11-07","46","48","38"
"USW00014764","43.64222","-70.30444","13.7","2014-11-08","40","47","29"
"USW00014764","43.64222","-70.30444","13.7","2014-11-09","45","55","32"
"USW00014764","43.64222","-70.30444","13.7","2014-11-10","42","57","30"
"USW00014764","43.64222","-70.30444","13.7","2014-11-11","44","57","33"
"USW00014764","43.64222","-70.30444","13.7","2014-11-12","51","57","39"
"USW00014764","43.64222","-70.30444","13.7","2014-11-13","43","49","30"
"USW00014764","43.64222","-70.30444","13.7","2014-11-14","37","43","26"
"USW00014764","43.64222","-70.30444","13.7","2014-11-15","31","39","22"
"USW00014764","43.64222","-70.30444","13.7","2014-11-16","31","42","21"
"USW00014764","43.64222","-70.30444","13.7","2014-11-17","38","40","34"
"USW00014764","43.64222","-70.30444","13.7","2014-11-18","36","41","25"
"USW00014764","43.64222","-70.30444","13.7","2014-11-19","30","38","24"
"USW00014764","43.64222","-70.30444","13.7","2014-11-20","34","44","28"
"USW00014764","43.64222","-70.30444","13.7","2014-11-21","31","35","23"
"USW00014764","43.64222","-70.30444","13.7","2014-11-22","28","41","21"
"USW00014764","43.64222","-70.30444","13.7","2014-11-23","45","59","39"
"USW00014764","43.64222","-70.30444","13.7","2014-11-24","50","63","38"
"USW00014764","43.64222","-70.30444","13.7","2014-11-25","60","64","45"
"USW00014764","43.64222","-70.30444","13.7","2014-11-26","42","45","33"
"USW00014764","43.64222","-70.30444","13.7","2014-11-27","34","38","29"
"USW00014764","43.64222","-70.30444","13.7","2014-11-28","29","32","21"
"USW00014764","43.64222","-70.30444","13.7","2014-11-29","23","30","11"
"USW00014764","43.64222","-70.30444","13.7","2014-11-30","34","46","25"
"USW00014764","43.64222","-70.30444","13.7","2014-12-01","47","59","34"
"USW00014764","43.64222","-70.30444","13.7","2014-12-02","32","35","26"
"USW00014764","43.64222","-70.30444","13.7","2014-12-03","30","41","25"
"USW00014764","43.64222","-70.30444","13.7","2014-12-04","36","40","23"
"USW00014764","43.64222","-70.30444","13.7","2014-12-05","24","31","16"
"USW00014764","43.64222","-70.30444","13.7","2014-12-06","31","38","27"
"USW00014764","43.64222","-70.30444","13.7","2014-12-07","32","38","14"
"USW00014764","43.64222","-70.30444","13.7","2014-12-08","16","22","11"
"USW00014764","43.64222","-70.30444","13.7","2014-12-09","27","39","21"
"USW00014764","43.64222","-70.30444","13.7","2014-12-10","38","39","37"
"USW00014764","43.64222","-70.30444","13.7","2014-12-11","38","42","33"
"USW00014764","43.64222","-70.30444","13.7","2014-12-12","35","41","32"
"USW00014764","43.64222","-70.30444","13.7","2014-12-13","35","38","32"
"USW00014764","43.64222","-70.30444","13.7","2014-12-14","38","46","29"
"USW00014764","43.64222","-70.30444","13.7","2014-12-15","33","42","25"
"USW00014764","43.64222","-70.30444","13.7","2014-12-16","34","39","32"
